key_lo;ma_lo;nam_trong;diem_giao_nhan;lat_long;chung_nhan;doi;dien_tich;giong_cao_su;polygon;phien_a;phien_b;phien_c;phien_d
id057;D1;2009;N;12.624827, 105.477759;PEFC CS;1;9;PB 260;12.624754,105.476091 12.624766,105.47755 12.623731,105.477562 12.623712,105.479416 12.625942,105.479426 12.625936,105.476094 12.624754,105.476091;0;0;0;0
id058;D10;2010;N;12.623617, 105.518344;PEFC CS;2;17,8;RRIV 4;12.621405,105.516281 12.621399,105.518832 12.621525,105.518823 12.621648,105.518891 12.621825,105.518939 12.622029,105.519046 12.622244,105.519132 12.622404,105.51925 12.622622,105.519394 12.622789,105.519468 12.623033,105.519464 12.623223,105.519547 12.623532,105.519688 12.623654,105.519832 12.623781,105.519919 12.624089,105.519984 12.624294,105.520081 12.624563,105.520151 12.624775,105.520229 12.624907,105.520271 12.624929,105.520271 12.625115,105.520344 12.625265,105.5204 12.625433,105.520406 12.625679,105.520391 12.625818,105.520366 12.625835,105.516322 12.621405,105.516281;0;0;0;0
id059;D11;2010;Y;12.623617, 105.523006;PEFC CS;5;25,3;PB 260;12.625683,105.520947 12.625516,105.520944 12.6252,105.520968 12.624886,105.520932 12.624794,105.520856 12.624604,105.520805 12.624588,105.520803 12.62439,105.520764 12.624172,105.52076 12.623991,105.520798 12.623967,105.5208 12.623828,105.520734 12.623714,105.52065 12.623594,105.520572 12.623425,105.520553 12.623323,105.520599 12.623188,105.5206 12.623089,105.520569 12.622963,105.520578 12.622816,105.52059 12.622579,105.520645 12.622317,105.520661 12.622103,105.520692 12.622094,105.520693 12.622071,105.520691 12.621826,105.520658 12.621814,105.520659 12.621656,105.520629 12.621579,105.520653 12.621364,105.520697 12.621401,105.52546 12.62587,105.525411 12.625845,105.520961 12.625683,105.520947;A11,A12,A13,B11,B12,B13,C11,C12,C13,D11,D12,E11,E12,F11,F12;A11,A12,B11,B12;A13,B13,C13,D12;C11,C12,D11,F12
id060;D12;2010;N;12.62363, 105.527793;PEFC CS;5;24,2;PB 260;12.621395,105.530048 12.625846,105.530079 12.625865,105.525508 12.621401,105.52552 12.621395,105.530048;0;0;0;0
id061;D13;2014;N;12.624616, 105.532422;PEFC CS;8;8,91;RRIV 124;12.623425,105.530178 12.623385,105.534691 12.625845,105.534694 12.625847,105.53015 12.623425,105.530178;0;0;0;0
id062;D14;2011;N;12.623557, 105.537446;PEFC CS;8;22,96;RRIC 121;12.621297,105.534783 12.621271,105.539291 12.621276,105.539421 12.62127,105.540119 12.621398,105.540085 12.621509,105.540018 12.621603,105.539921 12.621635,105.539769 12.621671,105.539657 12.621826,105.539611 12.621943,105.539501 12.62207,105.539301 12.622255,105.539187 12.622283,105.538982 12.622313,105.538767 12.622359,105.538247 12.622447,105.537917 12.622592,105.537599 12.622616,105.537366 12.622732,105.537082 12.62285,105.536793 12.622985,105.536625 12.62313,105.536529 12.623284,105.536563 12.623301,105.536737 12.623308,105.536975 12.623282,105.537161 12.623265,105.537357 12.623255,105.537369 12.623085,105.537589 12.623089,105.537703 12.623035,105.53787 12.622971,105.538014 12.622981,105.538166 12.622972,105.538325 12.622917,105.538464 12.622833,105.538513 12.622797,105.538764 12.622758,105.538967 12.622784,105.539152 12.622808,105.539296 12.625819,105.539318 12.625844,105.534774 12.621297,105.534783;0;0;0;0
id063;D15S;2014;N;12.625487, 105.543546;PEFC CS;8;0,23;RRIV 1;12.62573,105.548556 12.62573,105.54855 12.625704,105.545497 12.625608,105.545742 12.625537,105.545828 12.625554,105.545937 12.62547,105.546023 12.625404,105.546148 12.625389,105.546233 12.625358,105.546381 12.625336,105.546525 12.625348,105.546684 12.62532,105.546763 12.625218,105.546865 12.625207,105.546967 12.625202,105.547073 12.625154,105.547177 12.625199,105.547255 12.625247,105.547364 12.625196,105.54742 12.625179,105.54742 12.625085,105.547452 12.625094,105.547544 12.625089,105.547552 12.625028,105.547692 12.624995,105.547917 12.625095,105.548022 12.625127,105.548191 12.62504,105.548282 12.62496,105.548355 12.624998,105.548448 12.62497,105.548545 12.62573,105.548556;0;0;0;0
id064;D15T;2011;N;12.623777, 105.54165;PEFC CS;8;20,52;RRIV 124;12.625668,105.549485 12.625737,105.549471 12.625735,105.548624 12.624994,105.548608 12.624988,105.548616 12.625031,105.548865 12.625062,105.548939 12.625103,105.549097 12.625203,105.549221 12.625254,105.549319 12.625342,105.549349 12.625461,105.549381 12.625543,105.549463 12.625668,105.549485;0;0;0;0
id065;D16;2011;N;12.623633, 105.546264;PEFC CS;8;17,57;RRIV 5;12.623798,105.548527 12.62383,105.548465 12.623922,105.548194 12.623926,105.54819 12.624008,105.548002 12.62406,105.547715 12.624178,105.547424 12.62424,105.547127 12.624331,105.546753 12.624459,105.546452 12.624628,105.546166 12.624785,105.545869 12.624948,105.545539 12.625062,105.545255 12.625171,105.545005 12.625234,105.54481 12.625321,105.544585 12.625395,105.544398 12.625465,105.544201 12.625517,105.544009 12.621759,105.544002 12.621749,105.545989 12.62177,105.548421 12.621781,105.548496 12.623798,105.548527;0;0;0;0
id066;D17;2011;N;12.623895, 105.551543;PEFC CS;8;13,8;PB 260;12.625713,105.553142 12.625724,105.549962 12.625416,105.550006 12.625146,105.550005 12.624906,105.549943 12.624757,105.550024 12.624515,105.550305 12.624175,105.55053 12.623998,105.550842 12.623852,105.550897 12.623693,105.550826 12.62352,105.55071 12.623358,105.550776 12.623342,105.550941 12.623326,105.551212 12.62321,105.551405 12.623124,105.55161 12.622993,105.551878 12.622838,105.552121 12.622673,105.552319 12.622481,105.552453 12.622314,105.552508 12.622187,105.552607 12.622134,105.552731 12.622083,105.552992 12.622066,105.553143 12.625713,105.553142;0;0;0;0
id067;D18;2011;N;12.622595, 105.555477;PEFC CS;8;28,33;PB 260;12.621741,105.553243 12.621627,105.553289 12.621494,105.553457 12.621349,105.553575 12.621259,105.553688 12.621094,105.553846 12.621037,105.553997 12.620897,105.554192 12.620797,105.554316 12.620726,105.554563 12.620703,105.554789 12.620607,105.554949 12.620529,105.555081 12.620524,105.555087 12.620442,105.55529 12.620265,105.555496 12.620169,105.555712 12.620159,105.555856 12.620102,105.556031 12.620018,105.556165 12.619977,105.556304 12.619985,105.55644 12.619883,105.55655 12.619848,105.556681 12.619772,105.556906 12.619656,105.55717 12.619572,105.557385 12.6195,105.557531 12.619462,105.557721 12.625729,105.557741 12.625712,105.553214 12.621741,105.553243;0;0;0;0
id068;D2;2009;N;12.623711, 105.481764;PEFC CS;1;24,2;PB 260;12.621481,105.47951 12.621478,105.484038 12.625913,105.484018 12.625943,105.479491 12.621481,105.47951;0;0;0;0
id069;D3;2009;N;12.623689, 105.486338;PEFC CS;1;24,2;RRIV 4;12.621482,105.484097 12.621465,105.488607 12.625911,105.488608 12.625914,105.484068 12.621482,105.484097;0;0;0;0
id070;D4;2009;N;12.623686, 105.490969;PEFC CS;2;24,2;RRIV 4;12.621458,105.488681 12.621469,105.493259 12.625914,105.49327 12.625913,105.488668 12.621458,105.488681;0;0;0;0
id071;D5;2012;N;12.623692, 105.493589;PEFC CS;2;2,69;RRIV 124;12.634666,105.484164 12.63466,105.484412 12.634646,105.484739 12.634658,105.485109 12.634702,105.485247 12.634735,105.485356 12.63477,105.485468 12.63483,105.485631 12.634934,105.485732 12.634943,105.484079 12.634686,105.484081 12.634684,105.484099 12.634666,105.484164;0;0;0;0
id072;D5D;2010;N;12.623674, 105.496615;PEFC CS;2;9,5;RRIV 4;12.625708,105.495485 12.625473,105.495551 12.6253,105.49568 12.625284,105.495685 12.625257,105.495685 12.625103,105.495688 12.625087,105.495688 12.62505,105.495689 12.625024,105.495684 12.625024,105.49568 12.624695,105.495694 12.624264,105.495726 12.624243,105.495839 12.624193,105.495956 12.624116,105.496005 12.624008,105.495962 12.623793,105.495974 12.623497,105.496047 12.623487,105.496047 12.623286,105.496111 12.623145,105.496226 12.62293,105.496307 12.622788,105.496429 12.622548,105.496494 12.622245,105.496621 12.622189,105.496665 12.621996,105.496736 12.621991,105.496731 12.621765,105.496766 12.621768,105.496843 12.621653,105.496955 12.621458,105.497019 12.621467,105.497789 12.62589,105.497766 12.625887,105.495441 12.625708,105.495485;0;0;0;0
id073;D5T;2010;N;12.623686, 105.49504;PEFC CS;2;8,5;RRIV 4;12.625901,105.493838 12.621471,105.49384 12.621474,105.494245 12.621488,105.49614 12.621531,105.496215 12.621603,105.49623 12.621807,105.496242 12.621979,105.496234 12.622065,105.496177 12.622185,105.496134 12.622331,105.496103 12.622466,105.496061 12.622706,105.495997 12.622816,105.495898 12.623052,105.495822 12.62319,105.495769 12.623357,105.495706 12.623603,105.495651 12.623868,105.495511 12.624327,105.495355 12.624554,105.495284 12.62478,105.495203 12.624986,105.495125 12.625105,105.495047 12.625289,105.494967 12.625429,105.494885 12.62561,105.494821 12.625785,105.494781 12.625878,105.494682 12.62589,105.494252 12.625901,105.493838;0;0;0;0
id074;D6;2010;N;12.623657, 105.500136;PEFC CS;2;24,2;RRIV 4;12.621465,105.497892 12.621421,105.502432 12.625889,105.502376 12.625892,105.497839 12.621465,105.497892;0;0;0;0
id075;D7;2010;N;12.623636, 105.504972;PEFC CS;2;20,7;RRIV 4;12.621417,105.502526 12.621381,105.505981 12.621448,105.50598 12.621721,105.505952 12.622177,105.505925 12.622193,105.505925 12.622605,105.505903 12.622843,105.505919 12.623103,105.505943 12.623254,105.506001 12.623398,105.506041 12.62358,105.506202 12.623815,105.506351 12.623974,105.506492 12.624151,105.50662 12.624245,105.506718 12.624413,105.506812 12.624657,105.506991 12.624905,105.5071 12.625143,105.507231 12.625346,105.507308 12.625516,105.507408 12.625676,105.507496 12.625849,105.50749 12.62589,105.502449 12.621417,105.502526;0;0;0;0
id076;D8;2010;N;12.623633, 105.510101;PEFC CS;2;14,45;PB 260;12.621425,105.511607 12.62585,105.511636 12.625857,105.508994 12.625519,105.50895 12.62529,105.508909 12.625068,105.50897 12.624878,105.509069 12.624636,105.509113 12.624392,105.509111 12.624138,105.509115 12.623799,105.509103 12.623525,105.509044 12.623286,105.508979 12.623019,105.508888 12.622692,105.508888 12.622399,105.508839 12.622183,105.508734 12.621989,105.508693 12.621787,105.508649 12.621664,105.50859 12.621513,105.508566 12.62141,105.508572 12.621425,105.511607;0;0;0;0
id077;D9;2010;Y;12.62363, 105.513983;PEFC CS;2;24,2;PB 260;12.62143,105.511711 12.621407,105.516193 12.625847,105.516256 12.625852,105.511711 12.62143,105.511711;A8,A9,A10,B8,B9,B10,C7,C8,C9,C10,D6,D7,D8,D10;A8,A9,A10,B8;B9,B10,C9,C10;D6,D7,C6,C7
id078;E1;2009;Y;12.619189, 105.477754;PEFC CS;1;17,8;RRIV 4;12.616973,105.476069 12.616978,105.479438 12.621402,105.479428 12.621406,105.476082 12.616973,105.476069;A1,A2,B1,B2,B3,C1,C2,C3,D1,D2,D3,E1,E2D,E2T,E3,F1,F2,F3D,F3T;A1,A2,B1,B2,B3;C1,C2,C3,D1;D2,E1,E2D,E2T,E3
id079;E11;2010;N;12.619109, 105.52317;PEFC CS;5;24,2;PB 260;12.616899,105.520881 12.61688,105.525403 12.621337,105.525459 12.621312,105.520885 12.616899,105.520881;0;0;0;0
id080;E12;2010;N;12.619105, 105.527789;PEFC CS;5;24,2;PB 260;12.616873,105.525513 12.616878,105.530048 12.621273,105.530065 12.621338,105.525524 12.616873,105.525513;0;0;0;0
id081;E13;2011;N;12.619043, 105.532416;PEFC CS;8;22,03;RRIV 115;12.616881,105.530129 12.616818,105.534691 12.621225,105.534703 12.621269,105.531984 12.621266,105.530155 12.616881,105.530129;0;0;0;0
id082;E14;2011;N;12.618993, 105.537031;PEFC CS;8;24,2;RRIC 121;12.616814,105.534759 12.616754,105.53928 12.621218,105.539304 12.621231,105.53478 12.616814,105.534759;0;0;0;0
id083;E15;2011;N;12.618981, 105.541627;PEFC CS;8;22,11;PB 260;12.61675,105.539352 12.616745,105.543902 12.620394,105.543891 12.620432,105.543833 12.620453,105.543579 12.620423,105.543214 12.620439,105.542618 12.620454,105.542419 12.620455,105.542411 12.620451,105.542394 12.620487,105.542176 12.620516,105.542055 12.620595,105.541945 12.620724,105.541888 12.620804,105.541817 12.620859,105.541623 12.620932,105.541483 12.620992,105.541396 12.621027,105.541218 12.621042,105.540995 12.621032,105.540853 12.621039,105.540734 12.621203,105.540625 12.621217,105.539387 12.61675,105.539352;0;0;0;0
id084;E16;2011;N;12.618974, 105.546227;PEFC CS;8;22,31;RRIV 124;12.616738,105.543967 12.616753,105.548482 12.621163,105.548487 12.6212,105.54835 12.621204,105.548341 12.62121,105.548228 12.621168,105.548056 12.621094,105.54796 12.621016,105.547884 12.620997,105.547727 12.621015,105.547618 12.621006,105.547528 12.620932,105.547307 12.62096,105.547124 12.620966,105.546919 12.620837,105.546812 12.620785,105.546694 12.620782,105.546687 12.620779,105.546491 12.620741,105.546208 12.620671,105.545867 12.620583,105.545584 12.620576,105.545577 12.620569,105.545338 12.62059,105.545063 12.620639,105.544871 12.620696,105.544714 12.620711,105.544553 12.620686,105.544412 12.620624,105.544262 12.620556,105.544175 12.620491,105.544129 12.62042,105.544045 12.620336,105.543977 12.616738,105.543967;0;0;0;0
id085;E17;2011;N;12.619252, 105.550855;PEFC CS;8;24,98;PB 260;12.616748,105.548575 12.616759,105.553109 12.620011,105.553121 12.62009,105.553131 12.620284,105.553135 12.620473,105.553088 12.620566,105.552946 12.620658,105.552825 12.620732,105.552692 12.620814,105.552589 12.620962,105.552558 12.621109,105.552521 12.621257,105.55249 12.621341,105.552388 12.621382,105.552284 12.621437,105.552145 12.621515,105.552033 12.621521,105.551904 12.621516,105.551899 12.621575,105.551737 12.621606,105.551619 12.621638,105.551464 12.621732,105.551271 12.621718,105.551147 12.621704,105.55113 12.621717,105.550938 12.621757,105.550773 12.621672,105.550577 12.621643,105.550399 12.621574,105.550395 12.621574,105.550399 12.621513,105.550511 12.621426,105.550575 12.62133,105.550572 12.621331,105.550379 12.621361,105.550089 12.621328,105.549755 12.621347,105.549392 12.621333,105.549156 12.621334,105.549145 12.621281,105.54903 12.621218,105.548876 12.621216,105.54877 12.621267,105.548712 12.621215,105.548579 12.616748,105.548575;0;0;0;0
id086;E18;2011;N;12.61842, 105.555401;PEFC CS;8;11,56;PB 260;12.61673,105.557627 12.616865,105.557559 12.617023,105.55748 12.617191,105.557342 12.617277,105.557218 12.617348,105.557069 12.617477,105.556963 12.617608,105.55688 12.617773,105.556798 12.617882,105.556722 12.618018,105.556641 12.618112,105.556552 12.618134,105.556384 12.618262,105.556238 12.618386,105.556138 12.618418,105.55598 12.618589,105.555894 12.618675,105.555767 12.618805,105.555741 12.619005,105.555717 12.61916,105.555653 12.619232,105.555561 12.619331,105.555431 12.619361,105.555304 12.619407,105.555158 12.61946,105.554953 12.619559,105.554844 12.619583,105.554715 12.619635,105.554532 12.619699,105.554354 12.619781,105.554194 12.619866,105.55403 12.619937,105.553884 12.62006,105.553698 12.62011,105.553562 12.620054,105.553518 12.619996,105.553455 12.61991,105.553361 12.619832,105.553178 12.616758,105.553174 12.61673,105.557627;0;0;0;0
id087;E2D;2009;N;12.619183, 105.483146;PEFC CS;1;4,9;RRIV 4;12.612199,105.480618 12.612322,105.480584 12.612325,105.479496 12.607916,105.479528 12.607923,105.480384 12.607997,105.480442 12.608105,105.480477 12.608268,105.480481 12.608405,105.480516 12.60856,105.480496 12.608717,105.48046 12.608871,105.480492 12.609042,105.48049 12.609173,105.48048 12.609312,105.480476 12.609461,105.480465 12.609639,105.480483 12.609787,105.480464 12.609905,105.480451 12.610033,105.480461 12.610157,105.480509 12.610265,105.480556 12.61041,105.480525 12.610559,105.480525 12.610784,105.480515 12.610966,105.480485 12.611067,105.48054 12.6112,105.480554 12.611215,105.480549 12.61139,105.480554 12.611514,105.480593 12.61165,105.480574 12.611772,105.480585 12.611866,105.480597 12.611955,105.480601 12.612084,105.480615 12.612199,105.480618;0;0;0;0
id088;E2T;2009;N;12.61919, 105.481695;PEFC CS;1;16,9;RRIV 4;12.616762,105.481785 12.616841,105.481723 12.616922,105.481672 12.61693,105.479503 12.612366,105.479496 12.61236,105.480588 12.612422,105.480563 12.612488,105.480497 12.612524,105.480445 12.612566,105.48048 12.612655,105.480506 12.61275,105.480445 12.612831,105.480493 12.612939,105.48047 12.613087,105.480421 12.613217,105.480432 12.613245,105.480433 12.613256,105.480434 12.61336,105.480507 12.613427,105.480469 12.613439,105.480378 12.613509,105.480329 12.613568,105.480383 12.61365,105.480392 12.613675,105.480404 12.613843,105.480405 12.613957,105.480369 12.614024,105.480448 12.614059,105.480604 12.614122,105.480651 12.61424,105.480612 12.614355,105.480697 12.614416,105.480733 12.614444,105.480738 12.614515,105.480693 12.614546,105.480584 12.614613,105.480615 12.61477,105.48059 12.614931,105.48058 12.615064,105.480523 12.615109,105.480579 12.615185,105.48059 12.615236,105.480678 12.615245,105.480772 12.61528,105.480847 12.615373,105.480906 12.615449,105.480942 12.615587,105.480999 12.615736,105.480921 12.615839,105.480851 12.615949,105.480826 12.615986,105.480746 12.616044,105.480714 12.616136,105.480702 12.616224,105.48076 12.616339,105.480769 12.616424,105.480726 12.616515,105.480652 12.616638,105.480581 12.616752,105.480524 12.616839,105.480512 12.616888,105.480482 12.616892,105.480701 12.616803,105.480738 12.616742,105.480777 12.616659,105.480803 12.616556,105.480832 12.616451,105.480847 12.616375,105.480867 12.616283,105.480901 12.616214,105.480905 12.616125,105.480958 12.616088,105.481008 12.616009,105.481054 12.615926,105.481099 12.615854,105.481131 12.61585,105.481179 12.615908,105.481295 12.615948,105.481361 12.615979,105.481415 12.61604,105.481515 12.616109,105.481597 12.616198,105.481638 12.616323,105.481675 12.616443,105.481711 12.616579,105.481732 12.616688,105.481756 12.616762,105.481785;0;0;0;0
id089;E3;2009;N;12.619172, 105.486348;PEFC CS;1;24,2;RRIV 4;12.61696,105.484081 12.616929,105.488616 12.621386,105.488608 12.621415,105.484101 12.61696,105.484081;0;0;0;0
id090;E4;2009;N;12.619155, 105.490973;PEFC CS;2;24,2;RRIV 4;12.616928,105.488675 12.616931,105.493271 12.621382,105.493259 12.621374,105.48868 12.616928,105.488675;0;0;0;0
id091;E5;2010;N;12.619109, 105.496797;PEFC CS;2;20,56;RRIV 4;12.618831,105.493348 12.618813,105.493601 12.618819,105.493708 12.618782,105.493841 12.618734,105.493949 12.618683,105.494113 12.618657,105.494309 12.618615,105.494518 12.618601,105.494691 12.618597,105.49481 12.618638,105.494882 12.618685,105.494958 12.618782,105.494985 12.618895,105.495005 12.618977,105.494994 12.619032,105.49494 12.619091,105.494885 12.61922,105.494915 12.619331,105.494902 12.619439,105.494919 12.619533,105.49497 12.619624,105.495041 12.619597,105.495131 12.619589,105.495224 12.619601,105.49531 12.619646,105.495409 12.619719,105.495444 12.619763,105.495493 12.619699,105.495552 12.619676,105.495659 12.619655,105.495731 12.619656,105.4958 12.619652,105.495892 12.61959,105.495926 12.619585,105.496008 12.619591,105.496071 12.619465,105.49611 12.61938,105.496116 12.619372,105.496114 12.619252,105.496115 12.619198,105.49607 12.619103,105.496085 12.619024,105.496036 12.618979,105.495974 12.618906,105.49603 12.618901,105.496033 12.618892,105.496038 12.618854,105.496088 12.618786,105.496075 12.618754,105.496121 12.618741,105.496236 12.618649,105.496324 12.618513,105.496318 12.618426,105.496266 12.618342,105.496204 12.61832,105.496142 12.618263,105.496117 12.618189,105.496132 12.618121,105.496167 12.618109,105.496166 12.618037,105.496184 12.617963,105.496214 12.617851,105.496185 12.617807,105.496138 12.61778,105.496044 12.61781,105.495892 12.617879,105.495784 12.617988,105.495696 12.618074,105.495597 12.61813,105.495443 12.618199,105.495376 12.618297,105.495318 12.618332,105.495228 12.618476,105.495288 12.618563,105.495226 12.618573,105.495131 12.618462,105.494993 12.618504,105.494832 12.618509,105.494671 12.6185,105.494535 12.618523,105.494436 12.618563,105.494343 12.618571,105.494236 12.618587,105.494113 12.618616,105.494 12.618663,105.493895 12.618701,105.493796 12.618722,105.493723 12.618708,105.493635 12.618708,105.493481 12.618723,105.493348 12.616928,105.493336 12.616928,105.493336 12.616927,105.493426 12.616841,105.498464 12.616835,105.498758 12.617126,105.498698 12.617315,105.498648 12.617471,105.498588 12.617656,105.498513 12.617783,105.498426 12.617955,105.498271 12.618051,105.498134 12.618165,105.498046 12.618372,105.497951 12.618594,105.497866 12.618742,105.497781 12.618837,105.497661 12.618965,105.497597 12.619086,105.497521 12.619233,105.497445 12.619381,105.497377 12.61951,105.497336 12.619667,105.49725 12.619794,105.497164 12.619963,105.497083 12.620074,105.497052 12.620213,105.496964 12.620342,105.49684 12.620477,105.496752 12.620599,105.496662 12.620683,105.496504 12.620886,105.496404 12.621037,105.496288 12.621378,105.496185 12.621383,105.493338 12.618831,105.493348;0;0;0;0
